employee_id,employee_number,country,state,city,office_site,office_type,age,age_band,gender,atsi_identification,department,job_role,job_level,highest_education,years_at_company,hire_year,years_in_current_role,years_since_last_promotion,years_with_current_manager,training_sessions_last_year,flexible_work,absence_days,inclusion_index,wellbeing_index,development_index,work_life_balance,job_satisfaction,performance_rating,sdg_score,base_salary_aud,oncosts_aud,super_aud,hired_flag,terminated_flag,active_employee,attrition,employee_status,termination_reason,total_employment_cost_aud,is_terminated,is_active,sdg_band,performance_band,satisfaction_band,wellbeing_band,promotion_delay_band,tenure_band,comparable_role_group,retention_risk_segment,high_value_at_risk,hq_branch_group,sdg_score_recalculated,sdg_score_match
E100081,244006,Australia,South Australia,Adelaide,Adelaide Branch,Branch,51,45-54,Male,No,Corporate Services,Payroll Officer,1,Associate Degree,4,2022,0,1,1,3,Yes,6,4,2,4,3,2,1,3,107500,19350,12900,1,0,1,No,Active,,139750,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,4-5 Years,Corporate Services | Payroll Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101896,318157,Australia,South Australia,Adelaide,Adelaide Branch,Branch,44,35-44,Male,No,Corporate Services,HR Manager,4,Doctorate,3,2023,2,0,1,4,No,8,3,4,4,4,4,1,4,213900,38502,25668,1,0,1,No,Active,,278070,0,1,High SDG,Low Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102015,977890,Australia,South Australia,Adelaide,Adelaide Branch,Branch,39,35-44,Male,No,Corporate Services,HR Manager,4,Doctorate,13,2013,12,0,7,3,No,9,3,4,3,4,3,3,3,227400,40932,27288,1,0,1,No,Active,,295620,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E102025,429555,Australia,South Australia,Adelaide,Adelaide Branch,Branch,47,45-54,Male,Yes,Corporate Services,HR Manager,4,Masters,7,2019,1,3,1,2,Yes,9,5,4,5,5,3,3,3,201900,36342,24228,1,0,1,No,Active,,262470,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,6-10 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Mismatch
E102137,599432,Australia,South Australia,Adelaide,Adelaide Branch,Branch,22,22-24,Female,No,Corporate Services,HR Manager,4,Doctorate,1,2025,1,0,0,4,No,6,4,4,2,4,3,5,3,163200,29376,19584,1,0,1,No,Active,,212160,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E102231,803482,Australia,South Australia,Adelaide,Adelaide Branch,Branch,58,55-65,Male,No,Corporate Services,HR Manager,4,Masters,17,2009,12,0,8,4,No,3,4,4,5,4,5,2,4,248800,44784,29856,1,0,1,No,Active,,323440,0,1,High SDG,Low Performer,High Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102434,433800,Australia,South Australia,Adelaide,Adelaide Branch,Branch,38,35-44,Male,No,Corporate Services,HR Manager,4,Masters,6,2020,3,3,3,5,Yes,0,4,3,4,1,3,2,4,202000,36360,24240,1,0,1,No,Active,,262600,0,1,High SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,6-10 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102914,743461,Australia,South Australia,Adelaide,Adelaide Branch,Branch,42,35-44,Male,No,Corporate Services,HR Manager,4,Bachelors,4,2022,2,1,1,4,Yes,6,5,4,5,4,3,2,4,186100,33498,22332,1,0,1,No,Active,,241930,0,1,High SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E102938,663629,Australia,South Australia,Adelaide,Adelaide Branch,Branch,23,22-24,Female,Yes,Corporate Services,HR Manager,4,Masters,1,2025,0,0,0,6,Yes,10,4,5,4,2,5,5,5,178200,32076,21384,1,0,1,No,Active,,231660,0,1,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Mismatch
E103148,763395,Australia,South Australia,Adelaide,Adelaide Branch,Branch,34,25-34,Male,No,Corporate Services,HR Manager,4,Masters,2,2024,1,0,0,4,Yes,4,4,2,4,3,2,2,3,195400,35172,23448,1,0,1,No,Active,,254020,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E103149,683020,Australia,South Australia,Adelaide,Adelaide Branch,Branch,40,35-44,Male,Yes,Corporate Services,HR Manager,4,Doctorate,8,2018,1,7,7,3,No,6,5,4,5,5,3,3,3,210100,37818,25212,1,0,1,No,Active,,273130,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Mismatch
E103403,260830,Australia,South Australia,Adelaide,Adelaide Branch,Branch,35,35-44,Male,No,Corporate Services,HR Manager,4,Doctorate,2,2024,2,0,1,3,No,3,4,4,2,3,3,2,3,207100,37278,24852,1,0,1,No,Active,,269230,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E103685,415594,Australia,South Australia,Adelaide,Adelaide Branch,Branch,38,35-44,Male,No,Corporate Services,HR Manager,4,Masters,2,2024,2,0,0,1,Yes,8,3,5,4,4,3,3,4,190200,34236,22824,1,0,1,No,Active,,247260,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,4,Match
E103739,691199,Australia,South Australia,Adelaide,Adelaide Branch,Branch,49,45-54,Male,No,Corporate Services,HR Manager,4,Doctorate,15,2011,1,4,0,3,Yes,7,3,1,4,4,3,3,3,244400,43992,29328,1,0,1,No,Active,,317720,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Long Promotion Delay,10+ Years,Corporate Services | HR Manager | Level 4,Lower Observable Risk,Other,Branch,3,Match
E100052,784056,Australia,South Australia,Adelaide,Adelaide Branch,Branch,35,35-44,Male,No,Customer Services,Customer Service Officer,1,Associate Degree,3,2023,3,0,2,3,Yes,7,4,1,2,4,3,2,3,72300,13014,8676,1,0,1,No,Active,,93990,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E100422,292887,Australia,South Australia,Adelaide,Adelaide Branch,Branch,54,45-54,Male,No,Customer Services,Customer Service Officer,1,Bachelors,1,2025,0,1,0,3,Yes,8,3,5,3,3,3,4,3,84800,15264,10176,1,1,0,Yes,Terminated,Career Change,110240,1,0,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E100620,762336,Australia,South Australia,Adelaide,Adelaide Branch,Branch,58,55-65,Male,No,Customer Services,Customer Service Officer,1,Masters,4,2022,1,0,4,2,Yes,10,4,5,2,3,3,3,3,126300,22734,15156,1,0,1,No,Active,,164190,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E100749,292267,Australia,South Australia,Adelaide,Adelaide Branch,Branch,55,55-65,Male,No,Customer Services,Customer Service Officer,1,Bachelors,8,2018,3,3,3,4,Yes,11,4,2,3,4,2,3,3,107800,19404,12936,1,0,1,No,Active,,140140,0,1,Moderate SDG,Moderate Performer,Low Satisfaction,Low Wellbeing,Moderate Promotion Delay,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E100819,929120,Australia,South Australia,Adelaide,Adelaide Branch,Branch,61,55-65,Female,No,Customer Services,Customer Service Officer,1,Doctorate,11,2015,6,0,9,4,Yes,3,2,4,5,3,3,4,3,139000,25020,16680,1,0,1,No,Active,,180700,0,1,Moderate SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E100880,919784,Australia,South Australia,Adelaide,Adelaide Branch,Branch,39,35-44,Male,No,Customer Services,Customer Service Officer,1,Associate Degree,6,2020,3,1,3,2,No,9,3,4,3,1,3,3,3,95700,17226,11484,1,0,1,No,Active,,124410,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E100935,991579,Australia,South Australia,Adelaide,Adelaide Branch,Branch,42,35-44,Male,No,Customer Services,Customer Service Officer,1,Bachelors,10,2016,10,0,5,3,Yes,7,4,5,4,2,3,4,4,87900,15822,10548,1,0,1,No,Active,,114270,0,1,High SDG,High Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Match
E100977,282995,Australia,South Australia,Adelaide,Adelaide Branch,Branch,36,35-44,Male,No,Customer Services,Customer Service Officer,1,Bachelors,5,2021,1,4,3,4,Yes,7,5,3,2,1,3,2,3,91000,16380,10920,1,0,1,No,Active,,118300,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Long Promotion Delay,4-5 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E101416,600399,Australia,South Australia,Adelaide,Adelaide Branch,Branch,42,35-44,Male,No,Customer Services,Customer Service Officer,1,Associate Degree,16,2010,6,5,10,2,Yes,10,5,2,2,4,3,3,3,74600,13428,8952,1,0,1,No,Active,,96980,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Long Promotion Delay,10+ Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101455,797877,Australia,South Australia,Adelaide,Adelaide Branch,Branch,57,55-65,Male,No,Customer Services,Customer Service Officer,1,Associate Degree,6,2020,1,4,1,1,No,6,4,2,5,1,3,2,4,114200,20556,13704,1,0,1,No,Active,,148460,0,1,High SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Long Promotion Delay,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Match
E101615,404459,Australia,South Australia,Adelaide,Adelaide Branch,Branch,41,35-44,Male,No,Customer Services,Customer Service Officer,1,Masters,6,2020,3,2,5,5,Yes,6,3,2,5,2,3,2,3,113600,20448,13632,1,0,1,No,Active,,147680,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Moderate Promotion Delay,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101727,674657,Australia,South Australia,Adelaide,Adelaide Branch,Branch,35,35-44,Female,No,Customer Services,Customer Service Officer,1,Doctorate,8,2018,2,2,2,3,Yes,7,4,2,4,2,3,3,3,106100,19098,12732,1,1,0,Yes,Terminated,Restructure/Redundancy,137930,1,0,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Moderate Promotion Delay,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101898,520353,Australia,South Australia,Adelaide,Adelaide Branch,Branch,43,35-44,Male,No,Customer Services,Customer Service Officer,1,Bachelors,2,2024,1,1,0,3,Yes,6,4,2,3,1,3,3,3,98100,17658,11772,1,0,1,No,Active,,127530,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101982,266165,Australia,South Australia,Adelaide,Adelaide Branch,Branch,33,25-34,Male,No,Customer Services,Customer Service Officer,1,Bachelors,4,2022,1,0,1,3,Yes,6,4,4,2,4,2,2,3,98900,17802,11868,1,0,1,No,Active,,128570,0,1,Moderate SDG,Low Performer,Low Satisfaction,High Wellbeing,Recently Promoted,4-5 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E101987,450855,Australia,South Australia,Adelaide,Adelaide Branch,Branch,47,45-54,Female,No,Customer Services,Customer Service Officer,1,Doctorate,3,2023,1,1,2,1,No,3,4,4,2,5,2,4,3,109000,19620,13080,1,0,1,No,Active,,141700,0,1,Moderate SDG,High Performer,Low Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,High Performer with Low Satisfaction,Branch,3,Match
E102003,940621,Australia,South Australia,Adelaide,Adelaide Branch,Branch,46,45-54,Male,No,Customer Services,Customer Service Officer,1,Masters,4,2022,3,0,3,5,No,10,5,3,4,5,4,3,4,128000,23040,15360,1,1,0,Yes,Terminated,Retirement,166400,1,0,High SDG,Moderate Performer,High Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Match
E102022,487114,Australia,South Australia,Adelaide,Adelaide Branch,Branch,35,35-44,Male,No,Customer Services,Customer Service Officer,1,Bachelors,7,2019,2,5,5,3,No,10,3,4,4,2,3,3,4,61400,11052,7368,1,0,1,No,Active,,79820,0,1,High SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Mismatch
E102168,724244,Australia,South Australia,Adelaide,Adelaide Branch,Branch,34,25-34,Male,No,Customer Services,Customer Service Officer,1,Associate Degree,3,2023,3,0,1,4,No,11,5,4,4,2,4,3,4,99600,17928,11952,1,0,1,No,Active,,129480,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Match
E102182,869089,Australia,South Australia,Adelaide,Adelaide Branch,Branch,24,22-24,Male,No,Customer Services,Customer Service Officer,1,Associate Degree,3,2023,3,0,3,3,No,9,5,2,4,4,3,2,3,76100,13698,9132,1,1,0,Yes,Terminated,Retirement,98930,1,0,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E102228,306623,Australia,South Australia,Adelaide,Adelaide Branch,Branch,36,35-44,Male,Yes,Customer Services,Customer Service Officer,1,Doctorate,9,2017,2,0,0,3,Yes,8,4,3,4,5,3,2,3,140000,25200,16800,1,1,0,Yes,Terminated,Poor Performance,182000,1,0,Moderate SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E102421,205455,Australia,South Australia,Adelaide,Adelaide Branch,Branch,61,55-65,Female,Yes,Customer Services,Customer Service Officer,1,Masters,5,2021,3,2,0,3,Yes,9,4,5,3,2,5,3,5,107200,19296,12864,1,1,0,Yes,Terminated,Restructure/Redundancy,139360,1,0,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E102610,208772,Australia,South Australia,Adelaide,Adelaide Branch,Branch,44,35-44,Male,No,Customer Services,Customer Service Officer,1,Bachelors,8,2018,3,0,6,2,Yes,8,5,2,3,2,3,3,3,102500,18450,12300,1,0,1,No,Active,,133250,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,6-10 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,3,Match
E103332,748843,Australia,South Australia,Adelaide,Adelaide Branch,Branch,22,22-24,Male,No,Customer Services,Customer Service Officer,1,Masters,1,2025,0,0,1,3,Yes,9,4,2,5,3,4,2,3,108500,19530,13020,1,0,1,No,Active,,141050,0,1,Moderate SDG,Low Performer,High Satisfaction,Low Wellbeing,Recently Promoted,0-1 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E103554,450167,Australia,South Australia,Adelaide,Adelaide Branch,Branch,25,25-34,Male,Yes,Customer Services,Customer Service Officer,1,Bachelors,4,2022,1,2,4,4,Yes,9,5,5,4,5,3,3,3,88900,16002,10668,1,0,1,No,Active,,115570,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Mismatch
E103611,221837,Australia,South Australia,Adelaide,Adelaide Branch,Branch,33,25-34,Female,No,Customer Services,Customer Service Officer,1,Doctorate,2,2024,2,0,1,4,Yes,1,4,4,2,5,4,4,4,85200,15336,10224,1,1,0,Yes,Terminated,Family/Carer Responsibilities,110760,1,0,High SDG,High Performer,High Satisfaction,High Wellbeing,Recently Promoted,2-3 Years,Customer Services | Customer Service Officer | Level 1,Lower Observable Risk,Other,Branch,4,Match
E100129,629325,Australia,South Australia,Adelaide,Adelaide Branch,Branch,44,35-44,Male,No,Customer Services,Team Leader,2,Masters,5,2021,3,2,2,4,Yes,5,4,4,5,2,4,3,4,138900,25002,16668,1,0,1,No,Active,,180570,0,1,High SDG,Moderate Performer,High Satisfaction,High Wellbeing,Moderate Promotion Delay,4-5 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,4,Match
E100334,590142,Australia,South Australia,Adelaide,Adelaide Branch,Branch,41,35-44,Male,No,Customer Services,Team Leader,2,Masters,13,2013,0,5,4,4,No,8,3,2,4,5,3,1,3,154600,27828,18552,1,0,1,No,Active,,200980,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Long Promotion Delay,10+ Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100453,699887,Australia,South Australia,Adelaide,Adelaide Branch,Branch,28,25-34,Male,No,Customer Services,Team Leader,2,Masters,7,2019,1,4,1,2,No,10,1,4,5,3,1,4,2,146200,26316,17544,1,0,1,No,Active,,190060,0,1,Low SDG,High Performer,Low Satisfaction,High Wellbeing,Long Promotion Delay,6-10 Years,Customer Services | Team Leader | Level 2,Potential Retention Risk,High Performer with Low Satisfaction,Branch,3,Mismatch
E100483,370008,Australia,South Australia,Adelaide,Adelaide Branch,Branch,44,35-44,Male,No,Customer Services,Team Leader,2,Bachelors,3,2023,0,0,2,2,No,2,5,1,4,3,3,4,3,124300,22374,14916,1,0,1,No,Active,,161590,0,1,Moderate SDG,High Performer,Moderate Satisfaction,Low Wellbeing,Recently Promoted,2-3 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100582,208067,Australia,South Australia,Adelaide,Adelaide Branch,Branch,45,45-54,Male,No,Customer Services,Team Leader,2,Bachelors,4,2022,2,2,3,2,No,6,4,2,3,3,3,2,3,125400,22572,15048,1,0,1,No,Active,,163020,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Low Wellbeing,Moderate Promotion Delay,4-5 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100621,586032,Australia,South Australia,Adelaide,Adelaide Branch,Branch,43,35-44,Male,No,Customer Services,Team Leader,2,Bachelors,1,2025,0,0,1,2,Yes,4,2,5,4,4,3,3,3,103800,18684,12456,1,0,1,No,Active,,134940,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,0-1 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100623,484414,Australia,South Australia,Adelaide,Adelaide Branch,Branch,42,35-44,Male,Yes,Customer Services,Team Leader,2,Masters,6,2020,5,0,0,3,Yes,2,5,4,3,5,3,3,3,130500,23490,15660,1,0,1,No,Active,,169650,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,6-10 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E100759,412220,Australia,South Australia,Adelaide,Adelaide Branch,Branch,38,35-44,Male,No,Customer Services,Team Leader,2,Bachelors,13,2013,2,1,13,2,Yes,8,4,1,5,2,2,2,3,141500,25470,16980,1,0,1,No,Active,,183950,0,1,Moderate SDG,Low Performer,Low Satisfaction,Low Wellbeing,Recently Promoted,10+ Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E100860,210828,Australia,South Australia,Adelaide,Adelaide Branch,Branch,56,55-65,Male,Yes,Customer Services,Team Leader,2,Masters,11,2015,10,1,9,2,No,5,4,4,5,4,3,2,3,166400,29952,19968,1,0,1,No,Active,,216320,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,High Wellbeing,Recently Promoted,10+ Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
E100861,319197,Australia,South Australia,Adelaide,Adelaide Branch,Branch,35,35-44,Female,No,Customer Services,Team Leader,2,Doctorate,3,2023,3,0,1,4,Yes,4,3,3,4,4,3,5,3,155000,27900,18600,1,0,1,No,Active,,201500,0,1,Moderate SDG,High Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,2-3 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101108,861258,Australia,South Australia,Adelaide,Adelaide Branch,Branch,51,45-54,Male,No,Customer Services,Team Leader,2,Masters,14,2012,11,3,14,3,No,4,2,3,4,3,3,2,3,170100,30618,20412,1,0,1,No,Active,,221130,0,1,Moderate SDG,Low Performer,Moderate Satisfaction,Moderate Wellbeing,Moderate Promotion Delay,10+ Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,3,Match
E101431,560832,Australia,South Australia,Adelaide,Adelaide Branch,Branch,54,45-54,Female,No,Customer Services,Team Leader,2,Doctorate,6,2020,1,3,0,1,Yes,4,5,1,5,3,4,4,4,161900,29142,19428,1,1,0,Yes,Terminated,Retirement,210470,1,0,High SDG,High Performer,High Satisfaction,Low Wellbeing,Moderate Promotion Delay,6-10 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,4,Match
E101526,885886,Australia,South Australia,Adelaide,Adelaide Branch,Branch,63,55-65,Male,No,Customer Services,Team Leader,2,Associate Degree,4,2022,0,1,1,4,Yes,5,5,3,2,4,3,3,3,133800,24084,16056,1,0,1,No,Active,,173940,0,1,Moderate SDG,Moderate Performer,Moderate Satisfaction,Moderate Wellbeing,Recently Promoted,4-5 Years,Customer Services | Team Leader | Level 2,Lower Observable Risk,Other,Branch,4,Mismatch
